URL
https://www.redfin.com/WA/Seattle/3012-Fuhrman-Ave-E-98102/unit-A/home/177719310
https://www.redfin.com/WA/Seattle/3104-21st-Ave-S-98144/home/168328
https://www.redfin.com/WA/Seattle/1131-NW-62nd-St-98107/home/493899
https://www.redfin.com/AZ/Scottsdale/6640-E-Dreyfus-Ave-85254/home/28254356
https://www.redfin.com/AZ/Phoenix/8616-N-33rd-Ave-85051/home/26958427
https://www.redfin.com/AZ/Phoenix/1426-W-Topeka-Dr-85027/home/27734672
https://www.redfin.com/AZ/Paradise-Valley/6038-N-44th-St-85253/home/28208498
https://www.redfin.com/AZ/Phoenix/4615-N-Launfal-Ave-85018/home/27298085
https://www.redfin.com/AZ/Phoenix/3202-E-Hubbell-St-85008/home/27709198
https://www.redfin.com/AZ/Phoenix/811-N-11th-Ave-85007/home/28362650
https://www.redfin.com/WI/Milwaukee/3916-N-30th-St-53216/home/90318681
https://www.redfin.com/WI/Milwaukee/5691-N-37th-St-53209/home/90198200
https://www.redfin.com/WI/Milwaukee/2405-E-Wyoming-Pl-53202/home/90364879
https://www.redfin.com/TX/San-Antonio/631-Ciruela-St-78209/home/48766317
https://www.redfin.com/TX/San-Antonio/631-Ciruela-St-78209/home/48766317
https://www.redfin.com/TX/San-Antonio/923-Saint-Anthony-Ave-78210/home/48730822
https://www.redfin.com/TX/San-Antonio/9407-Van-Horn-78254/home/189690962
https://www.redfin.com/TX/San-Antonio/110-Meadowood-Ln-78216/home/48926058
https://www.redfin.com/FL/Miami/1140-NW-37th-Ave-33125/home/42707306
https://www.redfin.com/ME/Portland/80-Woodford-St-04103/home/85744785
https://www.redfin.com/ME/Portland/133-Clifton-St-04103/home/85740762
https://www.redfin.com/ME/Portland/1818-Washington-Ave-04103/home/85735081
https://www.redfin.com/CO/Vail/307-Rockledge-Rd-81657/home/144599784
https://www.redfin.com/CO/Vail/738-Sandy-Ln-81657/home/35388867
https://www.redfin.com/MI/Detroit/19400-Harlow-St-48235/home/98542144
https://www.redfin.com/MI/Detroit/15779-Heyden-St-48223/home/98562107
https://www.redfin.com/MI/Detroit/8339-Sussex-St-48228/home/98525956
https://www.redfin.com/ID/Boise/10220-W-Roan-Meadows-Dr-83709/home/106785030
https://www.redfin.com/ID/Boise/5602-S-Indigo-Pl-83716/home/106663228
https://www.redfin.com/ID/Boise/913-N-10th-St-83702/home/106748697
